business_name,technical_name,rule_name,object_name,start_line,start_column,end_line,end_column
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,editrecipe.Page_Load,36,5,81,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,editrecipe.Update_Recipe,83,5,185,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,emailarticle.Page_Load,31,5,37,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,emailarticle.SendingArticle,39,5,58,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,emailrecipe.Page_Load,31,5,40,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,emailrecipe.SendingRecipe,42,5,69,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,eventdetail.Page_Load,19,5,88,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,events.FilterEvent,314,5,324,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,events.Format_Click,222,5,234,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,events.GetDDLCurrentMonth,385,5,388,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,events.GetDDLCurrentYear,390,5,393,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,events.LoadButtonsToolTip,59,5,69,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,events.LoadCalendarViewEvents,131,5,174,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,events.LoadRecentEvents,108,5,129,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,events.LoadUpComingEvents,85,5,106,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,events.MonthChange,176,5,220,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,events.NumberOfDays,332,5,367,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,events.Page_Load,29,5,46,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,events.SelectedDateNextDay,288,5,299,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,events.SelectedDatePreviousDay,301,5,312,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,events.btnlvnxtmonth_Click,253,5,264,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,events.btnlvprevmonth_Click,266,5,277,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,events.txtDateDefaultValue,326,5,330,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,eventweekview.BuildTable.get,178,9,194,10
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,eventweekview.GetEventDataReader,197,5,229,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,eventweekview.GetEventDataTable,245,5,300,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,eventweekview.InitializeValue,89,5,96,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,eventweekview.NextWeek,112,5,119,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,eventweekview.PopulateDDLNumWeek,147,5,156,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,eventweekview.PreviousWeek,121,5,128,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,eventweekview.ShowBeginAndEndDate,57,5,87,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,eventweekview.dt,231,5,243,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,exceptionlogmanager.Delete_Exception,26,5,55,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,exceptionlogmanager.Page_Load,18,5,24,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,findallarticlebyauthor.ArticleCat_ItemDataBound,102,5,122,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,findallarticlebyauthor.BindList,57,5,91,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,findallarticlebyauthor.GetMetaTitleTagKeywords,93,5,100,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,findallarticlebyauthor.Page_Load,37,5,55,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,findallarticlecommentbyuser.BindList,57,5,91,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,findallarticlecommentbyuser.GetMetaTitleTagKeywords,93,5,100,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,findallarticlecommentbyuser.Page_Load,37,5,55,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,findallrecipebyauthor.BindList,56,5,89,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,findallrecipebyauthor.GetMetaTitleTagKeywords,91,5,98,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,findallrecipebyauthor.Page_Load,36,5,54,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,findallrecipebyauthor.RecipeCat_ItemDataBound,100,5,121,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,findallrecipecommentedbyuser.BindList,54,5,87,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,findallrecipecommentedbyuser.GetMetaTitleTagKeywords,89,5,96,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,findallrecipecommentedbyuser.Page_Load,34,5,52,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,getrecipeimageroundedcorner.FillRoundedRectangle,94,5,107,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,getrecipeimageroundedcorner.Page_Init,30,5,92,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,imgsecuritycode.Page_Load,18,5,61,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,members.Page_Load,35,5,71,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,members.SortOptionLinks,73,5,183,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,membershipmanagers.BindList,118,5,139,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,membershipmanagers.EditSuspendDelete_User,417,5,456,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,membershipmanagers.GetNumberOfUsersWhoJoinedOnGivenDateRange,186,5,214,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,membershipmanagers.MemberStatistics,141,5,184,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,membershipmanagers.MembersRep_ItemDataBound,267,5,415,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,membershipmanagers.Page_Load,41,5,108,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,membershipmanagers.SortOptionLinks,458,5,806,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,myaccount.GetCounters,259,5,286,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,myaccount.GetDDLSelectedValue,207,5,257,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,myaccount.GetLast5UsersWhoSavedMyRecipeInCookBook,186,5,205,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,myaccount.GetMetaTitleTagKeywords,409,5,416,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,myaccount.GetMyStatisticsCounter,111,5,161,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,myaccount.GetReturnFromUpdateMsg,288,5,376,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,myaccount.GetStatisticsCounters,88,5,109,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,myaccount.GetUserWhoAddMeInFriendsList,163,5,184,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,myaccount.Page_Load,33,5,86,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,myaccount.UpdatePreferredLayoutPageSize_Click,378,5,387,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,myaccount.UpdateReceivePMEmailAlert_Click,399,5,407,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,myaccount.UpdateReceivePM_Click,389,5,397,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,myfriendslist.GetCountUnApprovedNewFriendsLink,68,5,79,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,myfriendslist.GetMetaTitleTagKeywords,95,5,102,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,myfriendslist.LoadData,52,5,66,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,myfriendslist.MyFriendsList_ItemDataBound,81,5,93,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,myfriendslist.Page_Load,28,5,50,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,newesttoprecipes.GetRandomrecipe,110,5,130,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,newesttoprecipes.MyCookBookSideMenu,88,5,108,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,newesttoprecipes.Page_Load,30,5,86,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,newrecipexml.Page_Load,25,5,68,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,pmblockedusers.PMBlockedUsers_Command,83,5,95,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,pmblockedusers.PMBlockedUsers_ItemDataBound,60,5,81,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,pmblockedusers.Page_Load,28,5,51,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,pmmenu.Page_Load,27,5,50,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,pmread.Delete_Click,115,5,126,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,pmread.Forward_Click,101,5,113,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,pmread.LoadMessage,61,5,84,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,pmread.Page_Load,33,5,59,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,pmread.Reply_Click,86,5,99,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,pmsend.EnsureParameterIsCorrect,62,5,76,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,pmsend.GetMethodMode,78,5,106,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,pmsend.Page_Load,32,5,60,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,pmsend.SendPMEmailNotification,209,5,221,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,pmsend.SendPM_Click,108,5,207,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,pmsentread.LoadMessage,59,5,75,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,pmsentread.Page_Load,33,5,57,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,pmview.GetTopImageReadUnreadTopAndLabel,106,5,138,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,pmview.LoadMessage,84,5,104,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,pmview.PMViewInBox_Command,282,5,302,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,pmview.PMViewInbox_ItemDataBound,140,5,280,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,pmview.Page_Load,33,5,82,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,pmview.SortOptionLinks,304,5,403,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,popupgetuserswhohasnotactivatedaccount.SendActivation_Click,24,5,60,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,popupuserprofile.Add_Friend,306,5,322,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,popupuserprofile.GetMetaTitleTagKeywords,324,5,334,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,popupuserprofile.Page_Load,28,5,304,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,popupviewuserssavedrecipepublishedbyme.Page_Load,32,5,50,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,printarticle.Page_Load,29,5,48,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,printrecipe.Page_Load,29,5,49,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,rate.Page_Load,17,5,34,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,recipealphaletter.BindList,77,5,154,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,recipealphaletter.GetMetaTitleTagKeywords,156,5,168,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,recipealphaletter.Page_Load,46,5,75,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,recipecategory.BindList,74,5,174,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,recipecategory.GetMetaTitleTagKeywords,176,5,187,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,recipecategory.Page_Load,47,5,72,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,recipedetail.AddToCookBookLinkButton,94,5,130,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,recipedetail.Add_Comment,222,5,274,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,recipedetail.Add_CookBook,177,5,186,6
